,fit,vac,mse,rmse,mae,aic,bic,model,group
4307,ind_GBR,0.9674981131314291,0.00513924571562068,0.04996420789155031,0.07168853266472038,,,GBR,cocaine
4308,ind_GBR,0.9821019344376553,0.002507671905744984,0.030185470887351722,0.050076660289450056,,,GBR,cocaine
4309,ind_GBR,0.9589691055077018,0.0028345451525576926,0.040145702973514434,0.05324044658488218,,,GBR,cocaine
4310,ind_GBR,0.9458937552051998,0.011505801497125902,0.05619648542774925,0.1072650991568362,,,GBR,cocaine
4311,ind_GBR,0.9373321255753142,0.008457103605175076,0.06808877798532503,0.09196251195555216,,,GBR,cocaine
4312,ind_GBR,0.9206722516034791,0.00861815015697439,0.06871206410574232,0.0928339924649069,,,GBR,cocaine
4313,ind_GBR,0.9905009022024027,0.001548874365168899,0.02694258758584061,0.03935574119704645,,,GBR,cocaine
4314,ind_GBR,0.9769805194718796,0.0027454407805508085,0.03761140479581016,0.052396953924353354,,,GBR,cocaine
4315,ind_GBR,0.9999578164986432,9.64806949406863e-06,0.0020874409702630976,0.0031061341719360144,,,GBR,cocaine
4316,ind_GBR,0.988497354130073,0.0014726701675164568,0.02777650451110159,0.03837538491685076,,,GBR,cocaine
4317,ind_GBR,0.9733622166089623,0.0017001061195999491,0.030388305247762815,0.04123234312526938,,,GBR,cocaine
4318,ind_GBR,0.9558338139195575,0.006138581179847482,0.04119530575844439,0.07834909814316615,,,GBR,cocaine
4319,ind_GBR,0.9764555913560946,0.0035225138046778943,0.03580096167957198,0.059350769200389425,,,GBR,cocaine
4320,ind_GBR,0.9243618598927279,0.01614994476859564,0.08396475852031694,0.12708243296614855,,,GBR,cocaine
4321,ind_GBR,0.9845622229204851,0.0034246562330594206,0.03143004387196132,0.058520562480716305,,,GBR,cocaine
4322,ind_GBR,0.8876038399601178,0.018531760896366194,0.08510879954445386,0.1361314103958605,,,GBR,cocaine
4323,ind_GBR,0.9658896781887547,0.003384178926963207,0.03858445606459121,0.05817369617759565,,,GBR,cocaine
4324,ind_GBR,0.911017548728803,0.010567956915928496,0.06516119772076974,0.10280056865566696,,,GBR,cocaine
4325,ind_GBR,0.9388316191495383,0.00771427737951747,0.05574034452620071,0.0878309591175997,,,GBR,cocaine
4326,ind_GBR,0.9571831125039324,0.006309721566587386,0.05096364007871267,0.07943375583835494,,,GBR,control
4327,ind_GBR,0.8959027683329823,0.01428680201513339,0.07612884190963694,0.11952741114544978,,,GBR,control
