,fit,vac,mse,rmse,mae,aic,bic,model,group
844,ind_LR,0.5120480633086455,0.09025084670603395,0.2402846994343808,0.3004177869335202,-157.14587410193266,-152.73648886315073,LR,control
845,ind_LR,0.6914610678645203,0.04889292184925503,0.20206057428170732,0.22111743904372408,-285.73977348197434,-280.61107709903865,LR,control
846,ind_LR,0.35468292226071785,0.1456361880196853,0.31144612301596897,0.38162309681108836,-163.61799581089366,-158.6861795735845,LR,control
847,ind_LR,0.054920117212919894,0.14597958483904933,0.3305149919873957,0.3820727480978581,-167.2616762259186,-162.28440348645432,LR,control
848,ind_LR,0.6278102657283029,0.04560123871210513,0.16050368705226287,0.21354446542138508,-243.02563184732833,-238.26157857798057,LR,control
849,ind_LR,0.2733067002327001,0.1291191822156446,0.3213250488440381,0.3593315769809893,-157.71453323219865,-152.9756375272646,LR,control
850,all_LR,0.13099270750386294,0.13764050999444527,0.3312892503569005,0.3709993396145676,-9296.78586614691,-9283.87949042403,LR,all
851,cocaine_LR,0.13268676911115362,0.1372434293243894,0.33149575652577346,0.3704638029880779,-5060.29763745923,-5048.609940182925,LR,cocaine
852,control_LR,0.09733885760275984,0.13601614444874677,0.3270406694881305,0.3688036665337626,-4265.260818974331,-4253.923696758299,LR,control
853,ind_LR,0.30182242855480035,0.08103814824939837,0.21990283422127369,0.2846720011687106,-242.25785637546915,-237.087921418128,LR,cocaine
854,ind_LR,0.16437341066884337,0.12671767637154588,0.3019224151422917,0.3559742636364964,-233.56627409683708,-228.07640984011059,LR,cocaine
855,ind_LR,0.4333621835394037,0.06307830583990351,0.2142240549601061,0.2511539484855922,-291.6814860793673,-286.33582841044347,LR,cocaine
856,ind_LR,0.5271635754023316,0.09235972916273115,0.2312241861451017,0.30390743518830066,-305.6683494981513,-299.9332805972401,LR,cocaine
857,ind_LR,0.5581820886035238,0.06328738004094177,0.18216547980578943,0.25156983134100513,-263.7267257035515,-258.5773037465447,LR,cocaine
858,ind_LR,0.3007856459292769,0.10286987892442391,0.2725565528605613,0.32073334551372096,-252.99481529225608,-247.5400396548314,LR,cocaine
859,ind_LR,0.38218818571910185,0.047616137847374576,0.17579683014047084,0.2182112230096669,-315.6812722035334,-310.3733515032184,LR,cocaine
860,ind_LR,0.456497528873684,0.11212897423561669,0.2633803361523109,0.33485664729196685,-234.50350108524702,-229.12080532078875,LR,cocaine
861,ind_LR,0.4149254685862732,0.06881974280225846,0.21843253074882182,0.26233517263656897,-330.53307698408025,-324.87644950947566,LR,cocaine
862,ind_LR,0.18664626390236205,0.08143654136931307,0.2282471060678246,0.28537088388501214,-269.36450031311824,-263.98180454865997,LR,cocaine
863,ind_LR,0.5849257553825943,0.07304902250997986,0.232648560866621,0.2702758267214807,-260.2790767203902,-255.0488356867077,LR,cocaine
864,ind_LR,0.5741824385717682,0.056078480405723864,0.1924328972962799,0.23680895339011965,-359.00639482416807,-353.3338310102651,LR,cocaine
865,ind_LR,0.8098647779024903,0.04133573421888176,0.17441093977100422,0.203311913617677,-324.16087553251884,-318.8914175560596,LR,cocaine
866,ind_LR,0.4236124553518458,0.07339393262346507,0.2024788708663195,0.27091314590374727,-312.04159503866344,-306.45001394747,LR,cocaine
867,ind_LR,0.5451286617818529,0.03181287262249793,0.14272150607583986,0.17836163439063327,-364.92361706714695,-359.57795939822313,LR,cocaine
868,ind_LR,0.3708667040130107,0.09010533000544658,0.24067314230020018,0.3001754986761021,-275.18601130945746,-269.67883092724475,LR,cocaine
869,ind_LR,0.33875554905072114,0.09968112067560705,0.27290466738199276,0.3157231709514002,-233.49523507115788,-228.2257770946986,LR,cocaine
870,ind_LR,0.4580407753805865,0.10834107635756536,0.2475368884676433,0.32915205659021085,-276.03133513940793,-270.35877132550496,LR,cocaine
871,ind_LR,0.609796561503144,0.08169927352038574,0.22231588160419347,0.28583084774108225,-279.03224911904135,-273.57747348161666,LR,cocaine
872,ind_LR,0.1836137485452537,0.14521729887211018,0.32802603482648973,0.38107387587200225,-215.96574118131872,-210.49334428452974,LR,cocaine
873,ind_LR,0.4586498481615239,0.04693685902099621,0.16976466684240057,0.21664916113614704,-292.71834453949083,-287.56892258248405,LR,cocaine
874,ind_LR,0.24389417926517798,0.09014945852753928,0.25008523642242714,0.3002489942156997,-255.87892425570152,-250.5146618014531,LR,cocaine
875,ind_LR,0.40930644640111336,0.06001703440008564,0.19513359368771518,0.24498374313428564,-297.00457299128215,-291.6589153223583,LR,cocaine
876,ind_LR,0.1921629684410372,0.11774097605969636,0.296516607991301,0.34313404969442535,-220.62315947309332,-215.3152387727783,LR,control
877,ind_LR,0.17783940644915253,0.10421699993572882,0.27180140117630536,0.32282657873187703,-185.94752132669794,-181.08588772901132,LR,control
878,ind_LR,0.32310166438188404,0.07656229576374074,0.2416430250157844,0.27669892620633846,-211.85064584907153,-206.9890122513849,LR,control
879,ind_LR,0.20751367770478613,0.16571119498270365,0.3687740524239789,0.40707639944205026,-164.965826737277,-159.879237172737,LR,control
880,ind_LR,0.2036645563763284,0.08287351079952364,0.23949946052205962,0.2878775969045241,-215.1587023889187,-210.20402875996228,LR,control
881,ind_LR,0.37912162153083606,0.07373799974051178,0.2307685456257145,0.2715474171125768,-230.65133111462148,-225.65171177396095,LR,control
882,ind_LR,0.2409242216537405,0.08921209622025274,0.24961385252969776,0.2986839403453971,-208.67300038509532,-203.7183267561389,LR,control
883,ind_LR,0.1848354709584269,0.1170159724645558,0.28743699848339177,0.34207597469649315,-193.38092497740047,-188.3373478233024,LR,control
884,ind_LR,0.2266559170698944,0.12212744409273905,0.3036700732644808,0.34946737200021843,-229.3986072913106,-223.97954688868595,LR,control
885,ind_LR,0.43609043367728295,0.0669815746111641,0.1963543084043279,0.2588079879199328,-242.0037309926307,-236.982011979597,LR,control
886,ind_LR,0.4915587793535279,0.08581765088553607,0.23772446145269197,0.2929464983329483,-248.91964895403754,-243.65019097757826,LR,control
887,ind_LR,0.28227591316774037,0.06401273347239021,0.21336403853038632,0.2530073782963458,-259.87263247101293,-254.74393608807725,LR,control
888,ind_LR,0.30402343574983404,0.07147697348078275,0.2122634816968381,0.26735177852556496,-209.70877436004966,-204.91987605070477,LR,control
889,ind_LR,0.32573166461008496,0.07426815917775974,0.21948831990898238,0.2725218508262406,-219.60627483095007,-214.69758023844307,LR,control
890,ind_LR,0.3663244702705386,0.11897732337199918,0.2877958904657888,0.34493089651696784,-166.3057891142895,-161.54173584494174,LR,control
891,ind_LR,0.23406321146772868,0.11207158921225706,0.2821042399898134,0.3347709503709321,-184.2210983338324,-179.3124037413254,LR,control
892,ind_LR,0.45899239140917014,0.05932155921378624,0.2013499702283635,0.24356017575495842,-210.68346827230053,-206.02200159172787,LR,control
893,ind_LR,0.42190796545054376,0.015814310720475545,0.09088126758406234,0.12575496300534442,-331.89404057376834,-327.1051422644235,LR,control
894,ind_LR,0.42072325340573447,0.10205356337124438,0.26098568088642204,0.3194582341578385,-176.29834032278484,-171.5594446178508,LR,control
895,ind_LR,0.6118071132884826,0.0537664941001644,0.22450434026639954,0.23187603175008065,-270.7718504544487,-265.6852608899087,LR,control
896,ind_LR,0.3046859969015564,0.15414071692286538,0.3301194425244388,0.3926075864306055,-177.37926671022674,-172.22984475322,LR,control
897,ind_LR,0.21081774797937514,0.13534398428864963,0.3023076868082433,0.36789126693718843,-177.99414956496022,-172.97243055192652,LR,control
898,ind_LR,0.444280459525659,0.03816920599562626,0.13114514285511109,0.1953694090578826,-270.32100199554293,-265.4593683978563,LR,control
899,ind_LR,0.2830839938510441,0.1162379422786852,0.2992012106022219,0.3409368596656648,-166.01716101601951,-161.27826531108548,LR,control
900,all_LR,0.13020409926596244,0.13763279274181944,0.3317096182299819,0.3709889388402563,-9297.048833274235,-9284.142457551354,LR,all
