,fit,vac,mse,rmse,mae,aic,bic,model,group
3078,ind_LaR,0.0334402142424437,0.07827357964837697,0.23681268581823,0.27977415829267893,-241.84960607473158,-218.22485075517315,LaR,control
3079,ind_LaR,0.15250692213868178,0.165245715890875,0.35872854008105526,0.4065042630660532,-122.42509459709629,-101.21471515688997,LaR,control
3080,ind_LaR,0.14207120877732382,0.09751220091466001,0.26765106784248155,0.3122694364081442,-193.82777718112317,-171.2300416224715,LaR,control
3081,ind_LaR,0.18512870646190727,0.0879885512781681,0.2576304029769662,0.2966286420394499,-193.45772577089738,-171.26455270300613,LaR,control
3082,ind_LaR,0.05532504571076591,0.09882638910658732,0.26467291050600555,0.314366647573478,-178.72320216208945,-156.7393408536766,LaR,control
3083,ind_LaR,0.0708494894513716,0.12163767921133742,0.3078326747331061,0.34876593757323465,-137.8964286678898,-117.15984282905228,LaR,control
3084,ind_LaR,0.06038432814024042,0.14357212012295625,0.3498239993492743,0.37890911855345505,-160.56443675167398,-137.8683395582326,LaR,control
3085,ind_LaR,0.005033080199049467,0.15552945883441685,0.35106900695797627,0.3943722338532682,-143.9000503899714,-121.70687732208015,LaR,control
3086,ind_LaR,0.008928945495504492,0.17917096412027197,0.3896569750436869,0.42328591297168394,-121.27260059403002,-99.72255820197807,LaR,control
3087,ind_LaR,0.09396020023669183,0.08455091823061335,0.2556610879043534,0.2907764059042847,-204.3361209139381,-181.83783388096572,LaR,control
3088,ind_LaR,0.0012795665713162263,0.1071201754100958,0.28955322313494325,0.32729218660104886,-176.34094278785878,-154.14776971996753,LaR,control
3089,ind_LaR,0.02267965532074634,0.11029645674209422,0.3008028802996703,0.332109103672414,-176.00334598160882,-153.70731465130496,LaR,control
3090,ind_LaR,0.01033289717405761,0.17123984343816703,0.3796851387187441,0.41381136214242237,-130.23396940706593,-108.35661821747611,LaR,control
3091,ind_LaR,0.18749318685240568,0.1114550438632364,0.2873884391210354,0.3338488338503467,-199.21926238038495,-175.86318372917364,LaR,control
3092,ind_LaR,0.07494717332274059,0.0984467856752049,0.2668628652001939,0.31376230760753415,-162.82265165189895,-141.61227221169264,LaR,control
3093,ind_LaR,0.023361908191934178,0.04114194989765667,0.1617519457155327,0.20283478473293645,-272.3561569311363,-249.75842137248463,LaR,control
3094,ind_LaR,0.04534081740230933,0.17705294165673396,0.3898499055599297,0.4207765935228978,-120.50451885809082,-99.06627914602589,LaR,control
3095,ind_LaR,0.03346361247690821,0.11256323339315817,0.2452576044144288,0.33550444616004443,-209.16097462620397,-185.36145653393163,LaR,control
3096,ind_LaR,0.1953742860411487,0.1799860797309097,0.3822862159775239,0.4242476632002935,-129.47931586832004,-107.39019020203847,LaR,control
3097,ind_LaR,0.20731853860043303,0.12797632769811146,0.2899472216609228,0.3577377918226022,-167.03189748220578,-144.53361044923338,LaR,control
3098,ind_LaR,0.10145315727492299,0.05153640025813186,0.15228386756341108,0.2270162995428563,-260.7538904658957,-237.8642374254657,LaR,control
3099,ind_LaR,0.20711222404568674,0.14107947867173895,0.3436210247249192,0.3756054827498381,-170.00945941325392,-146.9303256900434,LaR,control
3100,all_LaR,0.04444737411117483,0.1493368675382369,0.3532316095026455,0.3864412860166948,-8900.272637444052,-8842.193946691088,LaR,all
3101,cocaine_LaR,0.05389813910103691,0.148613073256957,0.34839568322018505,0.3855036617944854,-4788.057528690063,-4735.565830345372,LaR,cocaine
3102,control_LaR,0.03690611141939737,0.14046220118290842,0.3373186763679916,0.3747828720511497,-4239.349763115458,-4188.2115695180155,LaR,control
3103,ind_LaR,0.02879171027356975,0.08901173026266457,0.2582474025121048,0.29834833712066267,-221.47972460585422,-198.1236459546429,LaR,cocaine
3104,ind_LaR,0.017665822285862554,0.15374233205210433,0.3535053792018373,0.3920999006020077,-206.69726956452513,-181.60984387948673,LaR,cocaine
3105,ind_LaR,0.0300515537930236,0.08003213339458681,0.22785779833392233,0.28289951112468686,-267.36195750006385,-242.81546713165278,LaR,cocaine
3106,ind_LaR,0.24156425954763439,0.15564017614791342,0.3600031438108528,0.3945125804684984,-166.16064141103544,-142.80456275982414,LaR,cocaine
3107,ind_LaR,0.26847983349076676,0.10852240138894055,0.3101943090468703,0.3294273840908502,-235.17104757040255,-210.5452615348521,LaR,cocaine
3108,ind_LaR,0.27859286118453075,0.10491981386032403,0.27846339981726737,0.32391328138920766,-272.83809785432726,-247.0997862150722,LaR,cocaine
3109,ind_LaR,0.159491221854423,0.046382104243881575,0.16659738466220264,0.21536504879827084,-344.35930626823784,-319.42314464804684,LaR,cocaine
3110,ind_LaR,0.2910450480363468,0.1463211116288147,0.3515073812718865,0.3825194264724534,-179.9610228014406,-156.2484619073739,LaR,cocaine
3111,ind_LaR,0.18380579674871222,0.09057763430527953,0.2566198587077421,0.3009611840508333,-243.7687274635582,-219.5465965234959,LaR,cocaine
3112,ind_LaR,0.0303800101765489,0.09907292091725317,0.2710093149513223,0.31475851206481004,-215.50181163146112,-191.96572697988978,LaR,cocaine
3113,ind_LaR,0.07791873092889856,0.16259320843076272,0.36632308308677475,0.4032284816710778,-145.48534661783276,-122.98705958486038,LaR,cocaine
