,fit,vac,mse,rmse,mae,depth,ests,group
4558,RF,0.968301317320984,0.005522789369369371,0.07431547193801148,0.04521621621621622,10,10,control
4559,RF,0.9581734200779352,0.003893921428571427,0.06240129348476221,0.03687857142857143,50,10,cocaine
4560,RF,0.9381669506913793,0.01003377857142857,0.10016875047353126,0.05286428571428572,50,10,cocaine
4561,RF,0.9158829164650995,0.008329450000000002,0.09126582054635789,0.05446428571428572,50,10,cocaine
4562,RF,0.9513844536436022,0.010009149999999996,0.10004573953947263,0.05355000000000006,50,10,cocaine
4563,RF,0.9683603323025263,0.005085350000000001,0.07131164000357866,0.03416428571428572,50,10,cocaine
4564,RF,0.9645666061917701,0.0050862357142857145,0.0713178498994867,0.03739285714285714,50,10,cocaine
4565,RF,0.962814793875789,0.0027853000000000014,0.05277594148852298,0.03494285714285715,50,10,cocaine
4566,RF,0.9307455989168845,0.014596064285714281,0.12081417253664523,0.06160714285714288,50,10,cocaine
4567,RF,0.937181654699137,0.00806285,0.08979337392035117,0.056250000000000015,50,10,cocaine
4568,RF,0.9208579772383554,0.008412578571428568,0.0917201099619302,0.06007857142857144,50,10,cocaine
4569,RF,0.9851382675578415,0.0026645857142857127,0.05161962528230627,0.02628571428571432,50,10,cocaine
4570,RF,0.931875374563016,0.008350942857142857,0.09138349335160512,0.053728571428571424,50,10,cocaine
4571,RF,0.9999979753692421,4.4999999999999993e-07,0.0006708203932499369,0.00015000000000006948,50,10,cocaine
4572,RF,0.9838059985464469,0.0022205785714285707,0.047123015304928975,0.02355000000000005,50,10,cocaine
4573,RF,0.9664014636784845,0.0022666285714285717,0.04760912277524731,0.03122857142857144,50,10,cocaine
4574,RF,0.8802042322733274,0.015577764285714285,0.12481091412899067,0.06042142857142857,50,10,cocaine
4575,RF,0.9558781459400906,0.006432857142857142,0.0802050942450487,0.04614285714285715,50,10,cocaine
4576,RF,0.9235736505626333,0.016231535714285716,0.12740304436820069,0.056064285714285754,50,10,cocaine
4577,RF,0.9689602565059064,0.006675792857142858,0.08170552525467821,0.02456428571428577,50,10,cocaine
4578,RF,0.8968681743795854,0.01610902857142857,0.12692134797357207,0.06698571428571429,50,10,cocaine
4579,RF,0.9616658185472343,0.0036081031746031745,0.060067488499213735,0.04118253968253969,50,10,cocaine
4580,RF,0.9425846546809136,0.006957714285714285,0.08341291438209245,0.047028571428571427,50,10,cocaine
4581,RF,0.93697948756436,0.007587392857142856,0.08710564193634564,0.049350000000000005,50,10,cocaine
4582,RF,0.9636986461189998,0.005171927927927928,0.07191611730292402,0.040882882882882894,50,10,control
4583,RF,0.9225288128188901,0.010231067307692306,0.10114873853732584,0.07070192307692306,50,10,control
4584,RF,0.9315388535925149,0.006560864864864863,0.08099916582820384,0.052288288288288264,50,10,control
4585,RF,0.8951101788681379,0.02004012612612612,0.1415631524307301,0.09895495495495493,50,10,control
4586,RF,0.9477475538505737,0.0061054504504504505,0.07813738190168935,0.05272972972972972,50,10,control
4587,RF,0.9572493147472755,0.00514345045045045,0.0717178530803206,0.048081081081081084,50,10,control
4588,RF,0.9205406141150871,0.00958745045045045,0.09791552711623652,0.06346846846846844,50,10,control
4589,RF,0.9550398261253441,0.006338342342342342,0.07961370700037992,0.04455855855855856,50,10,control
4590,RF,0.9202793849918597,0.011308216216216214,0.10634009693533392,0.06724324324324323,50,10,control
4591,RF,0.9778001419612147,0.003268477477477478,0.057170599764892076,0.02139639639639646,50,10,control
4592,RF,0.9870497152891707,0.0023958558558558564,0.04894748058741999,0.017387387387387446,50,10,control
4593,RF,0.9662419977550543,0.0032874414414414406,0.05733621404872701,0.039765765765765744,50,10,control
4594,RF,0.9441976476058764,0.0064089099099099095,0.08005566756894798,0.047360360360360405,50,10,control
4595,RF,0.8980391528839047,0.011869495495495493,0.10894721426220816,0.07434234234234233,50,10,control
4596,RF,0.9587276934058183,0.007352936936936937,0.08574926785073408,0.04163963963963969,50,10,control
4597,RF,0.9517104218137833,0.0066294054054054025,0.08142116067341096,0.05198198198198201,50,10,control
4598,RF,0.9547586638307091,0.005783612612612612,0.07605006648657588,0.048495495495495484,50,10,control
4599,RF,0.968462741640949,0.0011538648648648645,0.033968586441959346,0.018765765765765788,50,10,control
4600,RF,0.9456803473627873,0.009860108108108105,0.09929807706148244,0.055675675675675704,50,10,control
4601,RF,0.9996470219132949,4.8405405405405245e-05,0.0069573993277233445,0.0029459459459460244,50,10,control
4602,RF,0.9103573215729838,0.02032323423423423,0.14255958134841104,0.07229729729729734,50,10,control
4603,RF,0.8795338324392421,0.022007261261261252,0.1483484454292031,0.1013873873873874,50,10,control
4604,RF,0.8867925676199825,0.010162495495495492,0.10080920342654977,0.040783783783783834,50,10,control
4605,RF,0.9664049496804291,0.005853189189189189,0.07650613824517082,0.04735135135135134,50,10,control
4606,RF,0.9574274992195967,0.003963364285714283,0.06295525621990815,0.03886428571428572,100,10,cocaine
4607,RF,0.9298554698267407,0.011382499999999999,0.10668879978704418,0.062257142857142865,100,10,cocaine
4608,RF,0.9204002343117499,0.007882135714285714,0.08878139283817141,0.05743571428571429,100,10,cocaine
4609,RF,0.9506887766626552,0.010152378571428571,0.10075901235834228,0.05095000000000004,100,10,cocaine
4610,RF,0.9724679619861268,0.004425142857142856,0.06652174724962398,0.03228571428571429,100,10,cocaine
4611,RF,0.9615321864701604,0.005521807142857144,0.07430886315142457,0.03666428571428572,100,10,cocaine
4612,RF,0.9583013641712205,0.003123371428571429,0.055887131153526115,0.03684285714285715,100,10,cocaine
4613,RF,0.9372867869719075,0.013217442857142854,0.11496713816192371,0.06052857142857145,100,10,cocaine
4614,RF,0.9332934583510886,0.008561907142857142,0.09253057409773886,0.06472142857142857,100,10,cocaine
4615,RF,0.9212400594616781,0.008371964285714283,0.09149843870642975,0.058835714285714276,100,10,cocaine
4616,RF,0.9861083545318727,0.002490657142857143,0.04990648397610418,0.024328571428571484,100,10,cocaine
4617,RF,0.9463299743935102,0.006579049999999999,0.0811113432264563,0.04836428571428572,100,10,cocaine
4618,RF,0.9999962078344533,8.428571428571474e-07,0.0009180725150319813,0.00018571428571435034,100,10,cocaine
4619,RF,0.9875173550319277,0.0017116642857142848,0.041372264691629884,0.023478571428571484,100,10,cocaine
4620,RF,0.9660193444908163,0.002292407142857142,0.04787908878474132,0.033207142857142866,100,10,cocaine
4621,RF,0.8702183174606376,0.016876292857142854,0.12990878668182093,0.06189285714285714,100,10,cocaine
4622,RF,0.9748215401460966,0.003670957142857142,0.06058842416548843,0.03987142857142859,100,10,cocaine
4623,RF,0.9331209619120933,0.014203864285714284,0.11917996595784999,0.0578071428571429,100,10,cocaine
4624,RF,0.9807173592094452,0.004147164285714285,0.06439848046122117,0.01900714285714291,100,10,cocaine
4625,RF,0.9139524880229036,0.013440485714285712,0.11593310879246581,0.06624285714285714,100,10,cocaine
4626,RF,0.9571069093582061,0.004037198412698411,0.06353895193264059,0.04483333333333333,100,10,cocaine
4627,RF,0.940888447601159,0.007163264285714285,0.08463606964949569,0.046335714285714286,100,10,cocaine
4628,RF,0.9468412617095368,0.006400078571428569,0.08000049106992137,0.049107142857142856,100,10,cocaine
4629,RF,0.9692613623804972,0.004379396396396394,0.06617700806470775,0.04348648648648647,100,10,control
4630,RF,0.8948732784837776,0.013883336538461539,0.11782757121515125,0.0763173076923077,100,10,control
4631,RF,0.9382265100696718,0.0059199639639639645,0.07694130206829077,0.05052252252252253,100,10,control
4632,RF,0.8330867364039239,0.031890252252252255,0.17857842045513858,0.1255855855855856,100,10,control
4633,RF,0.9506830602763005,0.00576245045045045,0.07591080588724144,0.054216216216216216,100,10,control
4634,RF,0.9646913333811845,0.004248081081081081,0.06517730495411023,0.04532432432432432,100,10,control
4635,RF,0.93058429805223,0.00837559459459459,0.09151827464826132,0.05754054054054051,100,10,control
4636,RF,0.9504522084768731,0.006985090090090091,0.08357685140091178,0.05512612612612612,100,10,control
4637,RF,0.9011932378720454,0.014015549549549543,0.11838728626651404,0.07578378378378378,100,10,control
4638,RF,0.9751501177001357,0.0036586396396396377,0.06048668977254118,0.02467567567567573,100,10,control
4639,RF,0.9802288781486084,0.0036577387387387366,0.060479242213661515,0.023090090090090117,100,10,control
4640,RF,0.96573133426256,0.0033371711711711713,0.05776825400833204,0.039099099099099074,100,10,control
4641,RF,0.9397437446513209,0.0069204414414414375,0.08318919065264091,0.05337837837837836,100,10,control
4642,RF,0.9202499749357848,0.009283882882882878,0.09635290801466699,0.06368468468468469,100,10,control
4643,RF,0.9466250755557322,0.009509099099099095,0.09751460967003403,0.051297297297297345,100,10,control
4644,RF,0.9570661745535421,0.00589414414414414,0.07677332964085992,0.04915315315315315,100,10,control
4645,RF,0.9701049510451932,0.0038217567567567583,0.06182035875629288,0.040333333333333346,100,10,control
4646,RF,0.950952384332669,0.0017945225225225207,0.04236180499604002,0.02306306306306306,100,10,control
4647,RF,0.9587134766727967,0.007494333333333333,0.08656981768106788,0.041936936936936973,100,10,control
4648,RF,0.999645182459279,4.865765765765751e-05,0.006975504114948074,0.003162162162162253,100,10,control
4649,RF,0.9119447894116759,0.01996333333333333,0.14129166052295278,0.07138738738738745,100,10,control
4650,RF,0.8544945561937535,0.02658154054054054,0.16303846337763533,0.1083693693693694,100,10,control
4651,RF,0.9231291550207796,0.006900603603603601,0.08306987181646304,0.03945045045045049,100,10,control
4652,RF,0.9700546206716127,0.005217315315315312,0.07223098583928723,0.041531531531531524,100,10,control
4653,RF,0.9633672758225801,0.0034103899942857147,0.05839854445348544,0.03675747619047624,10,50,cocaine
4654,RF,0.9627090634127412,0.0060512784768253945,0.07778996385669165,0.04979523809523825,10,50,cocaine
4655,RF,0.9350531911029717,0.006431169206465664,0.08019457092887064,0.05350039270253558,10,50,cocaine
4656,RF,0.9495721117211713,0.010382281714285714,0.10189348219727165,0.05191428571428599,10,50,cocaine
4657,RF,0.9795943909931294,0.003279733047619047,0.05726895361030309,0.029481428571428596,10,50,cocaine
4658,RF,0.975845796087151,0.0034671805714285697,0.05888276973299209,0.03182000000000009,10,50,cocaine
4659,RF,0.9774475442552931,0.0016892566031746048,0.04110056694468587,0.029906190476190503,10,50,cocaine
4660,RF,0.9545729027096022,0.009574219428571427,0.09784794033893318,0.05739714285714306,10,50,cocaine
4661,RF,0.9466117311945128,0.006852482361269839,0.08277972192070857,0.05684304761904763,10,50,cocaine
4662,RF,0.9368257515715395,0.006715248234126988,0.0819466181982331,0.05550476190476197,10,50,cocaine
4663,RF,0.9864079789190403,0.0024369369682539707,0.04936534177187443,0.025065714285714486,10,50,cocaine
4664,RF,0.9525763669926225,0.005813346448253966,0.07624530443413526,0.047417714285714285,10,50,cocaine
4665,RF,0.9999999678630038,7.14285714285557e-09,8.451542547284236e-05,7.1428571431630554e-06,10,50,cocaine
4666,RF,0.9882964388097712,0.0016048335714285722,0.04006037407998797,0.02315000000000024,10,50,cocaine
4667,RF,0.9734123979741583,0.0017936560634920638,0.04235157687137592,0.03000000000000005,10,50,cocaine
4668,RF,0.918407072703053,0.010610019142857134,0.10300494717661446,0.0586728571428571,10,50,cocaine
4669,RF,0.9760276335139783,0.0034951117142857134,0.059119469841040634,0.04097571428571431,10,50,cocaine
4670,RF,0.9489725431402822,0.010837283142857142,0.10410227251533534,0.05358142857142881,10,50,cocaine
4671,RF,0.9838270040739717,0.003478365428571429,0.05897766889740073,0.02069857142857171,10,50,cocaine
4672,RF,0.9287075909191557,0.011135761903762554,0.10552611953332953,0.066010649659864,10,50,cocaine
4673,RF,0.9674419756212731,0.0030644377072310425,0.05535736362247612,0.0395253968253968,10,50,cocaine
4674,RF,0.9503602690352837,0.006015448715892453,0.0775593238488607,0.046763306122448986,10,50,cocaine
4675,RF,0.9588399319610782,0.004955491381587306,0.07039525112951374,0.048190000000000066,10,50,cocaine
